chr	start	end	gene_name	mark	XCI
chrX	141.177283	141.649927	SPANXA2-OT1	"Unchanged 
hiPSC DEGs"	undefined
chrX	49.198965	49.202453999999996	SYP-AS1	"Unchanged 
hiPSC DEGs"	undefined
chrX	153.317679	153.321767	PNMA6F	"Unchanged 
hiPSC DEGs"	undefined
chrX	52.061825999999996	52.069247999999995	MAGED4B	"Unchanged 
hiPSC DEGs"	undefined
chrX	153.072453	153.075019	PNMA6A	"Unchanged 
hiPSC DEGs"	undefined
chrX	41.520035	41.522335999999996	CASK-AS1	"Unchanged 
hiPSC DEGs"	undefined
chrX	15.674930999999999	15.703724	CA5BP1	"Unchanged 
hiPSC DEGs"	undefined
chrX	3.8199229999999997	3.823898	BX842570.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	36.957912	36.958138999999996	BX842568.3	"Unchanged 
hiPSC DEGs"	undefined
chrX	71.667541	71.67152399999999	BX276092.9	"Unchanged 
hiPSC DEGs"	undefined
chrX	102.153707	102.155977	BEX5	"Unchanged 
hiPSC DEGs"	undefined
chrX	1.401768	1.4140279999999998	ASMTL-AS1	"Unchanged 
hiPSC DEGs"	undefined
chrX	25.003693	25.01642	ARX	"Unchanged 
hiPSC DEGs"	undefined
chrX	2.904903	2.906081	ARSD-AS1	"Unchanged 
hiPSC DEGs"	undefined
chrX	102.599167	102.604159	ARMCX5	"Unchanged 
hiPSC DEGs"	undefined
chrX	101.622982	101.624164	ARMCX3-AS1	"Unchanged 
hiPSC DEGs"	undefined
chrX	116.10691999999999	116.10843	API5P1	"Unchanged 
hiPSC DEGs"	undefined
chrX	18.984289999999998	19.060329	AL732509.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	0.38697899999999996	0.40557899999999997	AL732314.6	"Unchanged 
hiPSC DEGs"	undefined
chrX	136.84093	136.84779699999999	AL683813.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	39.837534999999995	39.848358	AL592164.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	33.726335999999996	34.346527	AL591501.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	111.61880699999999	111.61909399999999	AL589880.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	136.909368	137.022143	AL390879.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	122.242007	122.242616	AL357562.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	77.91073999999999	77.96489	AL356235.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	153.587924	153.600045	CCNQ	"Unchanged 
hiPSC DEGs"	undefined
chrX	56.61839	56.624458	AL354793.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	73.447253	73.45524499999999	CDX4	"Unchanged 
hiPSC DEGs"	undefined
chrX	9.967357	9.968352	CLDN34	"Unchanged 
hiPSC DEGs"	undefined
chrX	52.926401	52.995472	FAM156A	"Unchanged 
hiPSC DEGs"	undefined
chrX	154.886348	154.888061	F8A1	"Unchanged 
hiPSC DEGs"	undefined
chrX	48.826512	48.830138	ERAS	"Unchanged 
hiPSC DEGs"	undefined
chrX	103.910304	103.911352	ELF2P1	"Unchanged 
hiPSC DEGs"	undefined
chrX	153.07576799999998	153.076968	PNMA6B	"Unchanged 
hiPSC DEGs"	undefined
chrX	92.11324499999999	92.11446099999999	EIF4A1P10	"Unchanged 
hiPSC DEGs"	undefined
chrX	115.70281	115.70411999999999	EEF1GP5	"Unchanged 
hiPSC DEGs"	undefined
chrX	24.788390999999997	24.789068999999998	EEF1B2P3	"Unchanged 
hiPSC DEGs"	undefined
chrX	120.21046	120.21267999999999	EEF1A1P30	"Unchanged 
hiPSC DEGs"	undefined
chrX	107.351649	107.352843	DNAJA1P3	"Unchanged 
hiPSC DEGs"	undefined
chrX	70.452957	70.45599399999999	DLG3-AS1	"Unchanged 
hiPSC DEGs"	undefined
chrX	97.431285	97.642589	DIAPH2-AS1	"Unchanged 
hiPSC DEGs"	undefined
chrX	2.334294	2.33641	DHRSX-IT1	"Unchanged 
hiPSC DEGs"	undefined
chrX	50.365407999999995	50.470825	DGKK	"Unchanged 
hiPSC DEGs"	undefined
chrX	130.49496399999998	130.496588	DENND10P1	"Unchanged 
hiPSC DEGs"	undefined
chrX	126.16349799999999	126.16628899999999	DCAF12L2	"Unchanged 
hiPSC DEGs"	undefined
chrX	126.549382	126.552814	DCAF12L1	"Unchanged 
hiPSC DEGs"	undefined
chrX	115.694879	115.96912999999999	DANT2	"Unchanged 
hiPSC DEGs"	undefined
chrX	153.84125	153.841565	CYCSP45	"Unchanged 
hiPSC DEGs"	undefined
chrX	23.908005	23.939508999999997	CXorf58	"Unchanged 
hiPSC DEGs"	undefined
chrX	152.75392	152.760222	CSAG3	"Unchanged 
hiPSC DEGs"	undefined
chrX	154.424379	154.42847899999998	CH17-340M24.3	"Unchanged 
hiPSC DEGs"	undefined
chrX	23.075757	23.076767	FAM3C2P	"Unchanged 
hiPSC DEGs"	undefined
chrX	73.948972	73.949558	AL353804.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	51.395958	51.465661	AL158055.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	52.925954999999995	52.929573999999995	AC234031.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	51.190597	51.396462	AC233976.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	53.432721	53.433032	AC233728.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	49.262865	49.270520999999995	AC232271.3	"Unchanged 
hiPSC DEGs"	undefined
chrX	49.279675999999995	49.281439999999996	AC232271.2	"Unchanged 
hiPSC DEGs"	undefined
chrX	49.273053	49.275768	AC232271.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	48.775642999999995	48.77697	AC231533.2	"Unchanged 
hiPSC DEGs"	undefined
chrX	48.698961999999995	48.737162999999995	AC231533.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	23.772990999999998	23.782956	AC131011.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	48.568013	48.57486	AC115618.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	15.702601	15.703242999999999	AC112497.2	"Unchanged 
hiPSC DEGs"	undefined
chrX	30.698206	30.721932	AC112496.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	15.561046	15.675607999999999	AC097625.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	40.009274999999995	40.012181999999996	AC092198.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	7.9284419999999995	8.374386	AC079142.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	10.847577	11.11122	AC073529.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	119.79196999999999	119.810949	AC005052.2	"Unchanged 
hiPSC DEGs"	undefined
chrX	119.693567	119.69605899999999	AC005052.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	11.6684	11.757717999999999	AC004554.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	22.259795999999998	23.293146	AC004470.2	"Unchanged 
hiPSC DEGs"	undefined
chrX	134.16890999999998	134.17408899999998	AC002407.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	101.627867	101.628523	AC234775.2	"Unchanged 
hiPSC DEGs"	undefined
chrX	70.03783899999999	70.03932499999999	AL158141.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	51.856967	51.858066	AC241520.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	48.071225	48.078720999999994	AC244636.3	"Unchanged 
hiPSC DEGs"	undefined
chrX	98.450687	98.892061	AL157778.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	70.427449	70.43535	AL139398.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	130.165953	130.16690499999999	AL139234.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	135.03727999999998	135.040355	AL136169.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	131.385452	131.407083	AL135784.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	123.959232	123.96134099999999	AL121601.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	103.404776	103.452754	AL117327.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	107.85736299999999	107.93623	AL109946.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	55.908122	56.209270999999994	AL050309.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	137.55619	137.56438699999998	AL035443.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	102.599656	102.659712	AL035427.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	129.86906299999998	129.957528	AL034405.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	57.121660999999996	57.127243	AL022157.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	125.20380399999999	125.20433799999999	AL008707.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	119.24934499999999	119.257667	AKAP17BP	"Unchanged 
hiPSC DEGs"	undefined
chrX	153.599314	153.613937	AF274858.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	151.303383	151.397142	AF274853.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	38.779582999999995	38.800678	AF241728.2	"Unchanged 
hiPSC DEGs"	undefined
chrX	53.142831	53.143913	ACTG1P10	"Unchanged 
hiPSC DEGs"	undefined
chrX	154.374594	154.376934	AC245140.3	"Unchanged 
hiPSC DEGs"	undefined
chrX	154.396877	154.39881599999998	AC245140.2	"Unchanged 
hiPSC DEGs"	undefined
chrX	149.477103	149.54092599999998	AC244197.3	"Unchanged 
hiPSC DEGs"	undefined
chrX	151.71603399999998	151.723194	FATE1	"Unchanged 
hiPSC DEGs"	undefined
chrX	111.619676	111.621489	EIF4BP7	"Unchanged 
hiPSC DEGs"	undefined
chrX	46.256758	46.32768	LINC01186	"Unchanged 
hiPSC DEGs"	undefined
chrX	49.162563	49.168482999999995	MAGIX	"Unchanged 
hiPSC DEGs"	undefined
chrX	57.905429	57.910458	ZXDA	"Unchanged 
hiPSC DEGs"	undefined
chrX	52.184822	52.192268	MAGED4	"Unchanged 
hiPSC DEGs"	undefined
chrX	30.243729	30.252039999999997	MAGEB1	"Unchanged 
hiPSC DEGs"	undefined
chrX	151.912508	151.92516999999998	MAGEA4	"Unchanged 
hiPSC DEGs"	undefined
chrX	41.275738	41.276778	LINC02601	"Unchanged 
hiPSC DEGs"	undefined
chrX	45.847041	45.851541	LINC02595	"Unchanged 
hiPSC DEGs"	undefined
chrX	46.887415999999995	46.899702999999995	LINC01545	"Unchanged 
hiPSC DEGs"	undefined
chrX	73.52427399999999	73.563085	MAP2K4P1	"Unchanged 
hiPSC DEGs"	undefined
chrX	17.970195999999998	18.104644	LINC01456	"Unchanged 
hiPSC DEGs"	undefined
chrX	123.603138	123.60393099999999	FERP1	"Unchanged 
hiPSC DEGs"	undefined
chrX	149.938612	150.22458	LINC00894	"Unchanged 
hiPSC DEGs"	undefined
chrX	149.52759	149.540959	LINC00893	"Unchanged 
hiPSC DEGs"	undefined
chrX	71.697195	71.70645499999999	LINC00891	"Unchanged 
hiPSC DEGs"	undefined
chrX	0.32098899999999997	0.321851	LINC00685	"Unchanged 
hiPSC DEGs"	undefined
chrX	140.70956099999998	140.793215	LINC00632	"Unchanged 
hiPSC DEGs"	undefined
chrX	102.76915699999999	102.88540599999999	LINC00630	"Unchanged 
hiPSC DEGs"	undefined
chrX	76.33484	76.33584499999999	LDHBP2	"Unchanged 
hiPSC DEGs"	undefined
chrX	118.83953799999999	118.919669	LINC01285	"Unchanged 
hiPSC DEGs"	undefined
chrX	38.801567	38.803883	MID1IP1-AS1	"Unchanged 
hiPSC DEGs"	undefined
chrX	76.656865	77.014532	MIR325HG	"Unchanged 
hiPSC DEGs"	undefined
chrX	40.834483999999996	40.836005	MKRN4P	"Unchanged 
hiPSC DEGs"	undefined
chrX	131.803311	131.803741	PNKDP1	"Unchanged 
hiPSC DEGs"	undefined
chrX	115.518181	115.562731	PLS3-AS1	"Unchanged 
hiPSC DEGs"	undefined
chrX	43.176992999999996	43.226597999999996	PINCR	"Unchanged 
hiPSC DEGs"	undefined
chrX	18.890295	18.894973999999998	PHKA2-AS1	"Unchanged 
hiPSC DEGs"	undefined
chrX	68.07051899999999	68.071767	PGK1P1	"Unchanged 
hiPSC DEGs"	undefined
chrX	77.96794799999999	77.969638	PGAM4	"Unchanged 
hiPSC DEGs"	undefined
chrX	46.646592999999996	46.64733	PGAM1P7	"Unchanged 
hiPSC DEGs"	undefined
chrX	70.286594	70.290514	PDZD11	"Unchanged 
hiPSC DEGs"	undefined
chrX	94.636662	94.63956999999999	PAICSP7	"Unchanged 
hiPSC DEGs"	undefined
chrX	49.829259	49.834264	PAGE4	"Unchanged 
hiPSC DEGs"	undefined
chrX	73.002938	73.006106	PABPC1L2B	"Unchanged 
hiPSC DEGs"	undefined
chrX	73.077275	73.079512	PABPC1L2A	"Unchanged 
hiPSC DEGs"	undefined
chrX	41.447342	41.47571	NYX	"Unchanged 
hiPSC DEGs"	undefined
chrX	47.512601	47.513483	NUS1P1	"Unchanged 
hiPSC DEGs"	undefined
chrX	14.834475	14.835319	NPM1P9	"Unchanged 
hiPSC DEGs"	undefined
chrX	107.974077	107.985008	NLRP3P1	"Unchanged 
hiPSC DEGs"	undefined
chrX	120.12095199999999	120.245267	NKAPP1	"Unchanged 
hiPSC DEGs"	undefined
chrX	73.126036	73.12808	NAP1L6P	"Unchanged 
hiPSC DEGs"	undefined
chrX	57.392644999999995	57.395409	MTHFD1P1	"Unchanged 
hiPSC DEGs"	undefined
chrX	153.880671	153.88899	LCA10	"Unchanged 
hiPSC DEGs"	undefined
chrX	64.30504599999999	64.306733	KPNA4P1	"Unchanged 
hiPSC DEGs"	undefined
chrX	57.592009999999995	57.597477	ZXDB	"Unchanged 
hiPSC DEGs"	undefined
chrX	109.37290499999999	109.482086	GUCY2F	"Unchanged 
hiPSC DEGs"	undefined
chrX	41.472263	41.472653	GEMIN7P1	"Unchanged 
hiPSC DEGs"	undefined
chrX	104.062541	104.063037	H2BW3P	"Unchanged 
hiPSC DEGs"	undefined
chrX	104.039948	104.04245399999999	H2BW2	"Unchanged 
hiPSC DEGs"	undefined
chrX	147.90943	147.91181699999999	FMR1-AS1	"Unchanged 
hiPSC DEGs"	undefined
chrX	147.94693999999998	147.94758299999998	FMR1-IT1	"Unchanged 
hiPSC DEGs"	undefined
chrX	104.011146	104.01368699999999	H2BW1	"Unchanged 
hiPSC DEGs"	undefined
chrX	21.654688999999998	21.65833	KLHL34	"Unchanged 
hiPSC DEGs"	undefined
chrX	151.17519099999998	151.17783599999999	GPR50-AS1	"Unchanged 
hiPSC DEGs"	undefined
chrX	148.052232	148.05274599999998	FTH1P8	"Unchanged 
hiPSC DEGs"	undefined
chrX	30.630297	30.630824999999998	FTLP2	"Unchanged 
hiPSC DEGs"	undefined
chrX	151.176583	151.181465	GPR50	"Unchanged 
hiPSC DEGs"	undefined
chrX	101.77896799999999	101.78053799999999	GK4P	"Unchanged 
hiPSC DEGs"	undefined
chrX	152.637894	152.657542	GABRQ	"Unchanged 
hiPSC DEGs"	undefined
chrX	39.787130999999995	39.788136	GAPDHP1	"Unchanged 
hiPSC DEGs"	undefined
chrX	30.699997	30.724173999999998	GK-AS1	"Unchanged 
hiPSC DEGs"	undefined
chrX	123.514472	123.514872	H3P47	"Unchanged 
hiPSC DEGs"	undefined
chrX	154.817098	154.817401	HMGN1P37	"Unchanged 
hiPSC DEGs"	undefined
chrX	46.439707999999996	46.440714	GAPDHP65	"Unchanged 
hiPSC DEGs"	undefined
chrX	100.88763499999999	100.88859	HNRNPA1P27	"Unchanged 
hiPSC DEGs"	undefined
chrX	15.785715	15.787588999999999	INE2	"Unchanged 
hiPSC DEGs"	undefined
chrX	77.44738799999999	77.457278	FGF16	"Unchanged 
hiPSC DEGs"	undefined
chrX	135.520082	135.52067399999999	INTS6L-AS1	"Unchanged 
hiPSC DEGs"	undefined
chrX	95.973327	95.97431499999999	KAT7P1	"Unchanged 
hiPSC DEGs"	undefined
chrX	154.54119799999998	154.565046	IKBKG	"Unchanged 
hiPSC DEGs"	undefined
chrX	47.20492	47.205864999999996	INE1	"Unchanged 
hiPSC DEGs"	undefined
chrX	70.148581	70.149654	IGBP1-AS2	"Unchanged 
hiPSC DEGs"	undefined
chrX	151.18238499999998	151.182855	KC877982.1	"Unchanged 
hiPSC DEGs"	undefined
chrX	114.77482699999999	114.776775	HSPA8P7	"Unchanged 
hiPSC DEGs"	undefined
chrX	121.203181	121.20501399999999	HSPA8P1	"Unchanged 
hiPSC DEGs"	undefined
chrX	149.929572	149.931287	HSFX4	"Unchanged 
hiPSC DEGs"	undefined
chrX	140.032343	140.03348	HNRNPA3P3	"Unchanged 
hiPSC DEGs"	undefined
chrX	49.233954999999995	49.234500999999995	HSPB1P2	"Unchanged 
hiPSC DEGs"	undefined
chrX	138.71145099999998	138.71661699999999	FGF13-AS1	"Unchanged 
hiPSC DEGs"	undefined
chrX	152.988823	152.994116	PNMA5	"Unchanged 
hiPSC DEGs"	variable
chrX	152.166233	152.451315	GABRA3	"Unchanged 
hiPSC DEGs"	variable
chrX	23.334847999999997	23.404374	PTCHD1	"Unchanged 
hiPSC DEGs"	variable
chrX	71.09585	71.103532	FOXO4	"Unchanged 
hiPSC DEGs"	variable
chrX	153.66973199999998	153.68901	PNCK	"Unchanged 
hiPSC DEGs"	variable
chrX	47.370577	47.414497999999995	ZNF157	"Unchanged 
hiPSC DEGs"	variable
chrX	22.032324	22.25131	PHEX	"Unchanged 
hiPSC DEGs"	variable
chrX	130.202706	130.268899	ZNF280C	"Unchanged 
hiPSC DEGs"	variable
chrX	48.890195999999996	48.903143	PQBP1	"Unchanged 
hiPSC DEGs"	variable
chrX	18.675908	18.827921	PPEF1	"Unchanged 
hiPSC DEGs"	variable
chrX	134.565837	134.764322	PLAC1	"Unchanged 
hiPSC DEGs"	variable
chrX	153.861513	153.88617299999999	L1CAM	"Unchanged 
hiPSC DEGs"	variable
chrX	107.123426	107.20643299999999	NUP62CL	"Unchanged 
hiPSC DEGs"	variable
chrX	37.571568	37.684463	LANCL3	"Unchanged 
hiPSC DEGs"	variable
chrX	28.587445	29.956718	IL1RAPL1	"Unchanged 
hiPSC DEGs"	variable
chrX	77.91065499999999	78.050395	ATP7A	"Unchanged 
hiPSC DEGs"	variable
chrX	153.90252999999998	153.907166	AVPR2	"Unchanged 
hiPSC DEGs"	variable
chrX	48.676595	48.691427	WAS	"Unchanged 
hiPSC DEGs"	variable
chrX	76.427709	76.431342	MAGEE1	"Unchanged 
hiPSC DEGs"	variable
chrX	21.372799999999998	21.654695	CNKSR2	"Unchanged 
hiPSC DEGs"	variable
chrX	107.82575399999999	107.931637	MID2	"Unchanged 
hiPSC DEGs"	variable
chrX	37.68579	37.73213	XK	"Unchanged 
hiPSC DEGs"	variable
chrX	100.913444	100.92943299999999	XKRX	"Unchanged 
hiPSC DEGs"	variable
chrX	119.89583599999999	119.920716	AKAP14	"Unchanged 
hiPSC DEGs"	variable
chrX	148.50061599999998	149.000663	AFF2	"Unchanged 
hiPSC DEGs"	variable
chrX	86.14845	86.83260399999999	DACH2	"Unchanged 
hiPSC DEGs"	variable
chrX	153.929224	153.93508	NAA10	"Unchanged 
hiPSC DEGs"	variable
chrX	43.948775	43.973395	NDP	"Unchanged 
hiPSC DEGs"	variable
chrX	71.910817	72.16175	NHSL2	"Unchanged 
hiPSC DEGs"	variable
chrX	103.702209	103.72865499999999	GLRA4	"Unchanged 
hiPSC DEGs"	variable
chrX	103.356488	103.35846199999999	TCEAL9	"Unchanged 
hiPSC DEGs"	variable
chrX	138.614726	139.222777	FGF13	"Unchanged 
hiPSC DEGs"	variable
chrX	0.0	160.0		"Unchanged 
hiPSC DEGs"	
chrX	160.0	160.0		"Unchanged 
hiPSC DEGs"	
